campagne,date,jour,groupe,year,month,day_of_week,week_of_year,is_weekend,ACTE(VGP),DOSES(J07E1),doses_per_acte,cumulative_actes,cumulative_doses,actes_7day_ma,actes_14day_ma,actes_lag_1,actes_lag_7,actes_lag_14,week_start
2024-2025,2024-11-20,37,65 ans et plus,2024,11,2,47,False,112235.0,164260.0,1.4635363300218291,3173793.0,5725975.0,99350.0,93133.71428571429,137240.0,139972.0,119631.0,2024-11-18
2024-2025,2024-11-20,37,moins de 65 ans,2024,11,2,47,False,28696.0,47866.0,1.6680373571229439,894866.0,1611336.0,25785.428571428572,24385.0,29923.0,32282.0,29642.0,2024-11-18
2024-2025,2024-11-21,38,65 ans et plus,2024,11,3,47,False,89737.0,131390.0,1.4641675117287183,3263530.0,5857365.0,91397.71428571429,90269.42857142857,112235.0,145403.0,129837.0,2024-11-18
2024-2025,2024-11-21,38,moins de 65 ans,2024,11,3,47,False,24223.0,39919.0,1.6479791933286545,919089.0,1651255.0,24663.714285714286,23953.214285714286,28696.0,32075.0,30268.0,2024-11-18
2024-2025,2024-11-22,39,65 ans et plus,2024,11,4,47,False,95503.0,138277.0,1.4478812183910452,3359033.0,5995642.0,84939.0,87768.35714285714,89737.0,140714.0,130518.0,2024-11-18
2024-2025,2024-11-22,39,moins de 65 ans,2024,11,4,47,False,31206.0,48146.0,1.5428443248093315,950295.0,1699401.0,23608.14285714286,23440.14285714286,24223.0,38595.0,38389.0,2024-11-18
2024-2025,2024-11-23,40,65 ans et plus,2024,11,5,47,True,27265.0,49025.0,1.7980927929580048,3386298.0,6044667.0,83746.71428571429,87197.14285714286,95503.0,35611.0,35262.0,2024-11-18
2024-2025,2024-11-23,40,moins de 65 ans,2024,11,5,47,True,18461.0,30621.0,1.6586858783381182,968756.0,1730022.0,23187.714285714286,23165.571428571428,31206.0,21404.0,22305.0,2024-11-18
2024-2025,2024-11-24,41,65 ans et plus,2024,11,6,47,True,169.0,352.0,2.0828402366863905,3386467.0,6045019.0,83740.57142857143,87187.92857142857,27265.0,212.0,298.0,2024-11-18
2024-2025,2024-11-24,41,moins de 65 ans,2024,11,6,47,True,280.0,497.0,1.775,969036.0,1730519.0,23200.14285714286,23168.571428571428,18461.0,193.0,238.0,2024-11-18
2024-2025,2024-11-25,42,65 ans et plus,2024,11,0,48,False,88069.0,124967.0,1.418966946371595,3474536.0,6169986.0,78602.57142857143,93429.92857142857,169.0,124035.0,681.0,2024-11-25
2024-2025,2024-11-25,42,moins de 65 ans,2024,11,0,48,False,23751.0,38550.0,1.6230895541240369,992787.0,1769069.0,22362.85714285714,24838.714285714286,280.0,29612.0,369.0,2024-11-25
2024-2025,2024-11-26,43,65 ans et plus,2024,11,1,48,False,105205.0,145384.0,1.381911506107124,3579741.0,6315370.0,74026.14285714286,88669.28571428571,88069.0,137240.0,171854.0,2024-11-25
2024-2025,2024-11-26,43,moins de 65 ans,2024,11,1,48,False,24108.0,39112.0,1.6223660195785632,1016895.0,1808181.0,21532.14285714286,23914.928571428572,23751.0,29923.0,37041.0,2024-11-25
2024-2025,2024-11-27,44,65 ans et plus,2024,11,2,48,False,71564.0,103064.0,1.440165446313789,3651305.0,6418434.0,68216.0,83783.0,105205.0,112235.0,139972.0,2024-11-25
2024-2025,2024-11-27,44,moins de 65 ans,2024,11,2,48,False,20752.0,34006.0,1.638685427910563,1037647.0,1842187.0,20397.285714285714,23091.35714285714,24108.0,28696.0,32282.0,2024-11-25
2024-2025,2024-11-28,45,65 ans et plus,2024,11,3,48,False,77904.0,107901.0,1.385050831792976,3729209.0,6526335.0,66525.57142857143,78961.64285714286,71564.0,89737.0,145403.0,2024-11-25
2024-2025,2024-11-28,45,moins de 65 ans,2024,11,3,48,False,19804.0,32652.0,1.6487578267016765,1057451.0,1874839.0,19766.0,22214.85714285714,20752.0,24223.0,32075.0,2024-11-25
2024-2025,2024-11-29,46,65 ans et plus,2024,11,4,48,False,69976.0,96897.0,1.3847176174688465,3799185.0,6623232.0,62878.857142857145,73908.92857142857,77904.0,95503.0,140714.0,2024-11-25
2024-2025,2024-11-29,46,moins de 65 ans,2024,11,4,48,False,23758.0,36245.0,1.5255913797457699,1081209.0,1911084.0,18702.0,21155.071428571428,19804.0,31206.0,38595.0,2024-11-25
2024-2025,2024-11-30,47,65 ans et plus,2024,11,5,48,True,19081.0,32920.0,1.7252764530160893,3818266.0,6656152.0,61709.71428571428,72728.21428571429,69976.0,27265.0,35611.0,2024-11-25
2024-2025,2024-11-30,47,moins de 65 ans,2024,11,5,48,True,13478.0,22506.0,1.669832319335213,1094687.0,1933590.0,17990.14285714286,20588.928571428572,23758.0,18461.0,21404.0,2024-11-25
2024-2025,2024-12-01,48,65 ans et plus,2024,12,6,48,True,311.0,492.0,1.5819935691318328,3818577.0,6656644.0,61730.0,72735.28571428571,19081.0,169.0,212.0,2024-11-25
2024-2025,2024-12-01,48,moins de 65 ans,2024,12,6,48,True,228.0,443.0,1.9429824561403508,1094915.0,1934033.0,17982.714285714286,20591.428571428572,13478.0,280.0,193.0,2024-11-25
2024-2025,2024-12-02,49,65 ans et plus,2024,12,0,49,False,61894.0,84249.0,1.361182020874398,3880471.0,6740893.0,57990.71428571428,68296.64285714286,311.0,88069.0,124035.0,2024-12-02
2024-2025,2024-12-02,49,moins de 65 ans,2024,12,0,49,False,18342.0,28930.0,1.5772543888343693,1113257.0,1962963.0,17210.0,19786.428571428572,228.0,23751.0,29612.0,2024-12-02
2024-2025,2024-12-03,50,65 ans et plus,2024,12,1,49,False,70670.0,94997.0,1.3442337625583698,3951141.0,6835890.0,53057.142857142855,63541.642857142855,61894.0,105205.0,137240.0,2024-12-02
2024-2025,2024-12-03,50,moins de 65 ans,2024,12,1,49,False,19193.0,29999.0,1.5630177668941803,1132450.0,1992962.0,16507.85714285714,19020.0,18342.0,24108.0,29923.0,2024-12-02
2024-2025,2024-12-04,51,65 ans et plus,2024,12,2,49,False,51358.0,71796.0,1.397951633630593,4002499.0,6907686.0,50170.57142857143,59193.28571428572,70670.0,71564.0,112235.0,2024-12-02
2024-2025,2024-12-04,51,moins de 65 ans,2024,12,2,49,False,16626.0,26682.0,1.604835799350415,1149076.0,2019644.0,15918.42857142857,18157.85714285714,19193.0,20752.0,28696.0,2024-12-02
2024-2025,2024-12-05,52,65 ans et plus,2024,12,3,49,False,57999.0,77707.0,1.3397989620510697,4060498.0,6985393.0,47327.0,56926.28571428572,51358.0,77904.0,89737.0,2024-12-02
2024-2025,2024-12-05,52,moins de 65 ans,2024,12,3,49,False,18041.0,28097.0,1.5573970400753838,1167117.0,2047741.0,15666.57142857143,17716.285714285714,16626.0,19804.0,24223.0,2024-12-02
2024-2025,2024-12-06,53,65 ans et plus,2024,12,4,49,False,64257.0,84020.0,1.3075618220582972,4124755.0,7069413.0,46510.0,54694.42857142857,57999.0,69976.0,95503.0,2024-12-02
2024-2025,2024-12-06,53,moins de 65 ans,2024,12,4,49,False,22473.0,32631.0,1.4520090775597383,1189590.0,2080372.0,15483.0,17092.5,18041.0,23758.0,31206.0,2024-12-02
2024-2025,2024-12-07,54,65 ans et plus,2024,12,5,49,True,16828.0,26363.0,1.5666151652008558,4141583.0,7095776.0,46188.142857142855,53948.92857142857,64257.0,19081.0,27265.0,2024-12-02
2024-2025,2024-12-07,54,moins de 65 ans,2024,12,5,49,True,13734.0,20474.0,1.490752876073977,1203324.0,2100846.0,15519.57142857143,16754.85714285714,22473.0,13478.0,18461.0,2024-12-02
2024-2025,2024-12-08,55,65 ans et plus,2024,12,6,49,True,117.0,138.0,1.1794871794871795,4141700.0,7095914.0,46160.42857142857,53945.21428571428,16828.0,311.0,169.0,2024-12-02
2024-2025,2024-12-08,55,moins de 65 ans,2024,12,6,49,True,223.0,344.0,1.5426008968609866,1203547.0,2101190.0,15518.857142857143,16750.785714285714,13734.0,228.0,280.0,2024-12-02
2024-2025,2024-12-09,56,65 ans et plus,2024,12,0,50,False,52025.0,69465.0,1.3352234502642961,4193725.0,7165379.0,44750.57142857143,51370.642857142855,117.0,61894.0,88069.0,2024-12-09
2024-2025,2024-12-09,56,moins de 65 ans,2024,12,0,50,False,17639.0,26429.0,1.4983275695901128,1221186.0,2127619.0,15418.42857142857,16314.214285714286,223.0,18342.0,23751.0,2024-12-09
2024-2025,2024-12-10,57,65 ans et plus,2024,12,1,50,False,58186.0,76673.0,1.3177224761970234,4251911.0,7242052.0,42967.142857142855,48012.142857142855,52025.0,70670.0,105205.0,2024-12-09
2024-2025,2024-12-10,57,moins de 65 ans,2024,12,1,50,False,17887.0,26913.0,1.5046122882540391,1239073.0,2154532.0,15231.857142857143,15869.857142857143,17639.0,19193.0,24108.0,2024-12-09
2024-2025,2024-12-11,58,65 ans et plus,2024,12,2,50,False,43167.0,57984.0,1.3432483146848286,4295078.0,7300036.0,41797.0,45983.78571428572,58186.0,51358.0,71564.0,2024-12-09
2024-2025,2024-12-11,58,moins de 65 ans,2024,12,2,50,False,16199.0,24708.0,1.525279338230755,1255272.0,2179240.0,15170.857142857143,15544.642857142857,17887.0,16626.0,20752.0,2024-12-09
2024-2025,2024-12-12,59,65 ans et plus,2024,12,3,50,False,43518.0,57749.0,1.3270141091042786,4338596.0,7357785.0,39728.28571428572,43527.642857142855,43167.0,57999.0,77904.0,2024-12-09
2024-2025,2024-12-12,59,moins de 65 ans,2024,12,3,50,False,15079.0,22797.0,1.511837655016911,1270351.0,2202037.0,14747.714285714286,15207.142857142857,16199.0,18041.0,19804.0,2024-12-09
2024-2025,2024-12-13,60,65 ans et plus,2024,12,4,50,False,42840.0,56263.0,1.313328664799253,4381436.0,7414048.0,36668.71428571428,41589.357142857145,43518.0,64257.0,69976.0,2024-12-09
2024-2025,2024-12-13,60,moins de 65 ans,2024,12,4,50,False,18487.0,26394.0,1.4277059555363227,1288838.0,2228431.0,14178.285714285714,14830.642857142857,15079.0,22473.0,23758.0,2024-12-09
2024-2025,2024-12-14,61,65 ans et plus,2024,12,5,50,True,16144.0,23331.0,1.4451808721506443,4397580.0,7437379.0,36571.0,41379.57142857143,42840.0,16828.0,19081.0,2024-12-09
2024-2025,2024-12-14,61,moins de 65 ans,2024,12,5,50,True,13007.0,18696.0,1.4373798723764126,1301845.0,2247127.0,14074.42857142857,14797.0,18487.0,13734.0,13478.0,2024-12-09
2024-2025,2024-12-15,62,65 ans et plus,2024,12,6,50,True,130.0,173.0,1.3307692307692307,4397710.0,7437552.0,36572.857142857145,41366.642857142855,16144.0,117.0,311.0,2024-12-09
2024-2025,2024-12-15,62,moins de 65 ans,2024,12,6,50,True,158.0,267.0,1.6898734177215189,1302003.0,2247394.0,14065.142857142857,14792.0,13007.0,223.0,228.0,2024-12-09
2024-2025,2024-12-16,63,65 ans et plus,2024,12,0,51,False,36943.0,47355.0,1.2818395907208402,4434653.0,7484907.0,34418.28571428572,39584.42857142857,130.0,52025.0,61894.0,2024-12-16
2024-2025,2024-12-16,63,moins de 65 ans,2024,12,0,51,False,14713.0,21862.0,1.4858968259362468,1316716.0,2269256.0,13647.142857142857,14532.785714285714,158.0,17639.0,18342.0,2024-12-16
2024-2025,2024-12-17,64,65 ans et plus,2024,12,1,51,False,36200.0,47018.0,1.2988397790055248,4470853.0,7531925.0,31277.428571428572,37122.28571428572,36943.0,58186.0,70670.0,2024-12-16
2024-2025,2024-12-17,64,moins de 65 ans,2024,12,1,51,False,14431.0,21087.0,1.4612292980389439,1331147.0,2290343.0,13153.42857142857,14192.642857142857,14713.0,17887.0,19193.0,2024-12-16
2024-2025,2024-12-18,65,65 ans et plus,2024,12,2,51,False,25389.0,33531.0,1.3206900626255464,4496242.0,7565456.0,28737.714285714286,35267.357142857145,36200.0,43167.0,51358.0,2024-12-16
2024-2025,2024-12-18,65,moins de 65 ans,2024,12,2,51,False,12358.0,18387.0,1.4878621136106167,1343505.0,2308730.0,12604.714285714286,13887.785714285714,14431.0,16199.0,16626.0,2024-12-16
2024-2025,2024-12-19,66,65 ans et plus,2024,12,3,51,False,26137.0,34301.0,1.312354133986303,4522379.0,7599757.0,26254.714285714286,32991.5,25389.0,43518.0,57999.0,2024-12-16
2024-2025,2024-12-19,66,moins de 65 ans,2024,12,3,51,False,11277.0,16840.0,1.4933049569921077,1354782.0,2325570.0,12061.57142857143,13404.642857142857,12358.0,15079.0,18041.0,2024-12-16
2024-2025,2024-12-20,67,65 ans et plus,2024,12,4,51,False,24615.0,32141.0,1.3057485273207394,4546994.0,7631898.0,23651.14285714286,30159.928571428572,26137.0,42840.0,64257.0,2024-12-16
2024-2025,2024-12-20,67,moins de 65 ans,2024,12,4,51,False,13160.0,18875.0,1.4342705167173253,1367942.0,2344445.0,11300.57142857143,12739.42857142857,11277.0,18487.0,22473.0,2024-12-16
2024-2025,2024-12-21,68,65 ans et plus,2024,12,5,51,True,8111.0,11538.0,1.4225126371594132,4555105.0,7643436.0,22503.571428571428,29537.285714285714,24615.0,16144.0,16828.0,2024-12-16
2024-2025,2024-12-21,68,moins de 65 ans,2024,12,5,51,True,7705.0,11140.0,1.445814406229721,1375647.0,2355585.0,10543.142857142857,12308.785714285714,13160.0,13007.0,13734.0,2024-12-16
2024-2025,2024-12-22,69,65 ans et plus,2024,12,6,51,True,84.0,87.0,1.0357142857142858,4555189.0,7643523.0,22497.0,29534.928571428572,8111.0,130.0,117.0,2024-12-16
2024-2025,2024-12-22,69,moins de 65 ans,2024,12,6,51,True,99.0,247.0,2.494949494949495,1375746.0,2355832.0,10534.714285714286,12299.92857142857,7705.0,158.0,223.0,2024-12-16
2024-2025,2024-12-23,70,65 ans et plus,2024,12,0,52,False,9667.0,13663.0,1.4133650563773663,4564856.0,7657186.0,18600.428571428572,26509.35714285714,84.0,36943.0,52025.0,2024-12-23
2024-2025,2024-12-23,70,moins de 65 ans,2024,12,0,52,False,7066.0,11161.0,1.5795358052646475,1382812.0,2366993.0,9442.285714285714,11544.714285714286,99.0,14713.0,17639.0,2024-12-23
2024-2025,2024-12-24,71,65 ans et plus,2024,12,1,52,False,3747.0,6668.0,1.7795569789164665,4568603.0,7663854.0,13964.285714285714,22620.85714285714,9667.0,36200.0,58186.0,2024-12-23
2024-2025,2024-12-24,71,moins de 65 ans,2024,12,1,52,False,2947.0,5524.0,1.8744485917882592,1385759.0,2372517.0,7801.714285714285,10477.57142857143,7066.0,14431.0,17887.0,2024-12-23
2024-2025,2024-12-25,72,65 ans et plus,2024,12,2,52,False,19.0,44.0,2.3157894736842106,4568622.0,7663898.0,10340.0,19538.85714285714,3747.0,25389.0,43167.0,2024-12-23
2024-2025,2024-12-25,72,moins de 65 ans,2024,12,2,52,False,46.0,60.0,1.3043478260869565,1385805.0,2372577.0,6042.857142857143,9323.785714285714,2947.0,12358.0,16199.0,2024-12-23
2024-2025,2024-12-26,73,65 ans et plus,2024,12,3,52,False,7243.0,10456.0,1.4436007179345576,4575865.0,7674354.0,7640.857142857143,16947.785714285714,19.0,26137.0,43518.0,2024-12-23
2024-2025,2024-12-26,73,moins de 65 ans,2024,12,3,52,False,5271.0,7941.0,1.506545247581104,1391076.0,2380518.0,5184.857142857143,8623.214285714286,46.0,11277.0,15079.0,2024-12-23
2024-2025,2024-12-27,74,65 ans et plus,2024,12,4,52,False,19593.0,24893.0,1.2705047721124891,4595458.0,7699247.0,6923.428571428572,15287.285714285714,7243.0,24615.0,42840.0,2024-12-23
2024-2025,2024-12-27,74,moins de 65 ans,2024,12,4,52,False,9549.0,13271.0,1.3897790344538694,1400625.0,2393789.0,4669.0,7984.785714285715,5271.0,13160.0,18487.0,2024-12-23
2024-2025,2024-12-28,75,65 ans et plus,2024,12,5,52,True,18461.0,24737.0,1.3399599154975352,4613919.0,7723984.0,8402.0,15452.785714285714,19593.0,8111.0,16144.0,2024-12-23
2024-2025,2024-12-28,75,moins de 65 ans,2024,12,5,52,True,10646.0,14765.0,1.3869058801427767,1411271.0,2408554.0,5089.142857142857,7816.142857142857,9549.0,7705.0,13007.0,2024-12-23
2024-2025,2024-12-29,76,65 ans et plus,2024,12,6,52,True,65.0,146.0,2.246153846153846,4613984.0,7724130.0,8399.285714285714,15448.142857142857,18461.0,84.0,130.0,2024-12-23
2024-2025,2024-12-29,76,moins de 65 ans,2024,12,6,52,True,79.0,150.0,1.8987341772151898,1411350.0,2408704.0,5086.285714285715,7810.5,10646.0,99.0,158.0,2024-12-23
2024-2025,2024-12-30,77,65 ans et plus,2024,12,0,1,False,16941.0,22866.0,1.3497432264919427,4630925.0,7746996.0,9438.42857142857,14019.42857142857,65.0,9667.0,36943.0,2024-12-30
2024-2025,2024-12-30,77,moins de 65 ans,2024,12,0,1,False,9898.0,14216.0,1.436249747423722,1421248.0,2422920.0,5490.857142857143,7466.571428571428,79.0,7066.0,14713.0,2024-12-30
2024-2025,2024-12-31,78,65 ans et plus,2024,12,1,1,False,7189.0,11288.0,1.5701766587842538,4638114.0,7758284.0,9930.142857142857,11947.214285714286,16941.0,3747.0,36200.0,2024-12-30
2024-2025,2024-12-31,78,moins de 65 ans,2024,12,1,1,False,4990.0,8242.0,1.6517034068136272,1426238.0,2431162.0,5782.714285714285,6792.214285714285,9898.0,2947.0,14431.0,2024-12-30
2024-2025,2025-01-01,79,65 ans et plus,2025,1,2,1,False,26.0,55.0,2.1153846153846154,4638140.0,7758339.0,9931.142857142857,10135.57142857143,7189.0,19.0,25389.0,2024-12-30
2024-2025,2025-01-01,79,moins de 65 ans,2025,1,2,1,False,40.0,71.0,1.775,1426278.0,2431233.0,5781.857142857143,5912.357142857143,4990.0,46.0,12358.0,2024-12-30
2024-2025,2025-01-02,80,65 ans et plus,2025,1,3,1,False,10685.0,14582.0,1.3647168928404305,4648825.0,7772921.0,10422.857142857143,9031.857142857143,26.0,7243.0,26137.0,2024-12-30
2024-2025,2025-01-02,80,moins de 65 ans,2025,1,3,1,False,7198.0,10370.0,1.4406779661016949,1433476.0,2441603.0,6057.142857142857,5621.0,40.0,5271.0,11277.0,2024-12-30
2024-2025,2025-01-03,81,65 ans et plus,2025,1,4,1,False,17166.0,22316.0,1.3000116509379005,4665991.0,7795237.0,10076.142857142857,8499.785714285714,10685.0,19593.0,24615.0,2024-12-30
2024-2025,2025-01-03,81,moins de 65 ans,2025,1,4,1,False,10145.0,13820.0,1.362247412518482,1443621.0,2455423.0,6142.285714285715,5405.642857142857,7198.0,9549.0,13160.0,2024-12-30
2024-2025,2025-01-04,82,65 ans et plus,2025,1,5,1,True,9966.0,13546.0,1.3592213525988361,4675957.0,7808783.0,8862.57142857143,8632.285714285714,17166.0,18461.0,8111.0,2024-12-30
2024-2025,2025-01-04,82,moins de 65 ans,2025,1,5,1,True,8336.0,11390.0,1.3663627639155471,1451957.0,2466813.0,5812.285714285715,5450.714285714285,10145.0,10646.0,7705.0,2024-12-30
2024-2025,2025-01-05,83,65 ans et plus,2025,1,6,1,True,56.0,122.0,2.1785714285714284,4676013.0,7808905.0,8861.285714285714,8630.285714285714,9966.0,65.0,84.0,2024-12-30
2024-2025,2025-01-05,83,moins de 65 ans,2025,1,6,1,True,117.0,201.0,1.7179487179487178,1452074.0,2467014.0,5817.714285714285,5452.0,8336.0,79.0,99.0,2024-12-30
2024-2025,2025-01-06,84,65 ans et plus,2025,1,0,2,False,17266.0,22458.0,1.300706590988069,4693279.0,7831363.0,8907.714285714286,9173.07142857143,56.0,16941.0,9667.0,2025-01-06
2024-2025,2025-01-06,84,moins de 65 ans,2025,1,0,2,False,9941.0,13924.0,1.4006639171109547,1462015.0,2480938.0,5823.857142857143,5657.357142857143,117.0,9898.0,7066.0,2025-01-06
2024-2025,2025-01-07,85,65 ans et plus,2025,1,1,2,False,22265.0,28110.0,1.262519649674377,4715544.0,7859473.0,11061.42857142857,10495.785714285714,17266.0,7189.0,3747.0,2025-01-06
2024-2025,2025-01-07,85,moins de 65 ans,2025,1,1,2,False,11417.0,15674.0,1.3728650258386617,1473432.0,2496612.0,6742.0,6262.357142857143,9941.0,4990.0,2947.0,2025-01-06
2024-2025,2025-01-08,86,65 ans et plus,2025,1,2,2,False,16144.0,20858.0,1.2919970267591674,4731688.0,7880331.0,13364.0,11647.57142857143,22265.0,26.0,19.0,2025-01-06
2024-2025,2025-01-08,86,moins de 65 ans,2025,1,2,2,False,10697.0,14839.0,1.3872113676731794,1484129.0,2511451.0,8264.42857142857,7023.142857142857,11417.0,40.0,46.0,2025-01-06
2024-2025,2025-01-09,87,65 ans et plus,2025,1,3,2,False,19614.0,24930.0,1.2710308962985621,4751302.0,7905261.0,14639.57142857143,12531.214285714286,16144.0,10685.0,7243.0,2025-01-06
2024-2025,2025-01-09,87,moins de 65 ans,2025,1,3,2,False,11310.0,15876.0,1.403713527851459,1495439.0,2527327.0,8851.857142857143,7454.5,10697.0,7198.0,5271.0,2025-01-06
2024-2025,2025-01-10,88,65 ans et plus,2025,1,4,2,False,25730.0,31959.0,1.2420909444228527,4777032.0,7937220.0,15863.0,12969.57142857143,19614.0,17166.0,19593.0,2025-01-06
2024-2025,2025-01-10,88,moins de 65 ans,2025,1,4,2,False,16703.0,22250.0,1.3320960306531762,1512142.0,2549577.0,9788.714285714286,7965.5,11310.0,10145.0,9549.0,2025-01-06
2024-2025,2025-01-11,89,65 ans et plus,2025,1,5,2,True,14347.0,18553.0,1.2931623335889035,4791379.0,7955773.0,16488.85714285714,12675.714285714286,25730.0,9966.0,18461.0,2025-01-06
2024-2025,2025-01-11,89,moins de 65 ans,2025,1,5,2,True,13881.0,18490.0,1.332036596786975,1526023.0,2568067.0,10580.857142857143,8196.57142857143,16703.0,8336.0,10646.0,2025-01-06
2024-2025,2025-01-12,90,65 ans et plus,2025,1,6,2,True,129.0,196.0,1.5193798449612403,4791508.0,7955969.0,16499.285714285714,12680.285714285714,14347.0,56.0,65.0,2025-01-06
2024-2025,2025-01-12,90,moins de 65 ans,2025,1,6,2,True,213.0,348.0,1.6338028169014085,1526236.0,2568415.0,10594.57142857143,8206.142857142857,13881.0,117.0,79.0,2025-01-06
2024-2025,2025-01-13,91,65 ans et plus,2025,1,0,3,False,18563.0,23140.0,1.246565749070732,4810071.0,7979109.0,16684.571428571428,12796.142857142857,129.0,17266.0,16941.0,2025-01-13
2024-2025,2025-01-13,91,moins de 65 ans,2025,1,0,3,False,12231.0,16156.0,1.3209058948573298,1538467.0,2584571.0,10921.714285714286,8372.785714285714,213.0,9941.0,9898.0,2025-01-13
2024-2025,2025-01-14,92,65 ans et plus,2025,1,1,3,False,14240.0,17996.0,1.2637640449438203,4824311.0,7997105.0,15538.142857142857,13299.785714285714,18563.0,22265.0,7189.0,2025-01-13
2024-2025,2025-01-14,92,moins de 65 ans,2025,1,1,3,False,9537.0,13044.0,1.3677256999056306,1548004.0,2597615.0,10653.142857142857,8697.57142857143,12231.0,11417.0,4990.0,2025-01-13
2024-2025,2025-01-15,93,65 ans et plus,2025,1,2,3,False,10780.0,13942.0,1.2933209647495363,4835091.0,8011047.0,14771.857142857143,14067.92857142857,14240.0,16144.0,26.0,2025-01-13
2024-2025,2025-01-15,93,moins de 65 ans,2025,1,2,3,False,8479.0,11677.0,1.377167118764005,1556483.0,2609292.0,10336.285714285714,9300.357142857143,9537.0,10697.0,40.0,2025-01-13
2024-2025,2025-01-16,94,65 ans et plus,2025,1,3,3,False,10705.0,13792.0,1.2883699205978514,4845796.0,8024839.0,13499.142857142857,14069.357142857143,10780.0,19614.0,10685.0,2025-01-13
2024-2025,2025-01-16,94,moins de 65 ans,2025,1,3,3,False,7213.0,10144.0,1.4063496464716485,1563696.0,2619436.0,9751.0,9301.42857142857,8479.0,11310.0,7198.0,2025-01-13
2024-2025,2025-01-17,95,65 ans et plus,2025,1,4,3,False,14780.0,18577.0,1.2569012178619756,4860576.0,8043416.0,11934.857142857143,13898.92857142857,10705.0,25730.0,17166.0,2025-01-13
2024-2025,2025-01-17,95,moins de 65 ans,2025,1,4,3,False,9705.0,12691.0,1.3076764554353426,1573401.0,2632127.0,8751.285714285714,9270.0,7213.0,16703.0,10145.0,2025-01-13
